@id,@lon,@lat,name
1860911505,21.4215818,41.9973337,
1860911511,21.4218408,41.9970311,
1860911525,21.4201056,41.9975110,
1860925725,21.4203236,41.9952927,
1860925726,21.4207468,41.9952224,
1860925728,21.4203467,41.9951778,
1860925731,21.4203734,41.9950443,
1860925748,21.4209140,41.9951046,
1860925750,21.4201545,41.9952739,
1860925752,21.4209021,41.9951633,
1860925758,21.4202046,41.9950255,
1860925759,21.4207618,41.9951477,
1860946065,21.4203160,41.9942741,
1860946071,21.4219876,41.9940620,
1860946092,21.4203416,41.9941963,
1860946097,21.4225355,41.9944772,
1860946114,21.4204791,41.9945326,
1860946116,21.4223176,41.9943809,
1860946128,21.4205312,41.9943032,
1860946130,21.4222669,41.9940382,
1860946132,21.4209377,41.9941041,
1860946139,21.4208124,41.9942507,
1860946142,21.4202337,41.9945825,
1860946143,21.4207273,41.9946418,
1860946144,21.4225954,41.9945028,
1860946147,21.4207858,41.9947873,
1865963646,21.4299898,41.9867063,
1865963652,21.4278716,41.9869289,
1865963655,21.4284269,41.9876336,
1865963658,21.4284200,41.9868642,
1865963662,21.4302147,41.9868201,
1865963665,21.4283469,41.9864746,
1865963671,21.4296420,41.9862759,
1865963673,21.4279975,41.9864936,
1865963677,21.4302195,41.9870267,
1865963703,21.4303031,41.9876085,
1865963708,21.4278085,41.9879484,
1865963714,21.4291787,41.9875025,
1865963718,21.4295669,41.9875439,
1865992530,21.4285385,41.9889939,
1865992543,21.4290982,41.9887286,
1866038507,21.4276850,41.9919411,
1866038516,21.4264193,41.9925676,
1866038518,21.4277329,41.9919719,
1866038528,21.4261185,41.9924590,
1866038535,21.4261681,41.9923268,
1866061387,21.4272418,41.9913974,
1866061390,21.4261755,41.9925275,
1866061392,21.4262809,41.9924547,
1866061393,21.4273088,41.9920116,
1866061400,21.4272588,41.9920113,
1866061401,21.4263046,41.9924811,
1866061403,21.4274701,41.9919416,
1866061404,21.4271349,41.9918503,
1866061405,21.4264486,41.9921452,
1866061407,21.4261880,41.9922568,
1866071661,21.4249443,41.9925417,
1866071668,21.4250692,41.9926828,
1866134125,21.4313342,41.9941277,
1866134128,21.4280751,41.9932720,
1866134134,21.4278781,41.9945324,
1866134140,21.4313838,41.9920380,
1866134144,21.4288531,41.9927865,
1866134149,21.4281805,41.9931407,
1866134204,21.4321464,41.9938185,
1866134219,21.4280575,41.9933183,
1866134229,21.4280178,41.9937664,
1866134238,21.4326713,41.9934571,
1866134259,21.4284077,41.9929979,
1866134280,21.4278674,41.9934261,
1866134315,21.4294724,41.9925410,
1866134322,21.4318694,41.9920475,
1866134341,21.4325447,41.9936003,
1866134354,21.4327576,41.9933583,
1866155868,21.4324037,41.9922456,
1866206642,21.4290165,41.9931499,
1866206646,21.4301580,41.9930910,
1866944571,21.4260701,41.9981677,
1867072240,21.4236849,41.9983370,Порта Буњаковец
1867156131,21.4314832,41.9958141,
1867156132,21.4313563,41.9959748,
1867156133,21.4313393,41.9958788,
1867156134,21.4315853,41.9959666,
1867156135,21.4313884,41.9959983,
1867156136,21.4314382,41.9958157,
1867156137,21.4315633,41.9958427,
1867156139,21.4315564,41.9959923,Üsküp
1867156142,21.4315898,41.9958698,
1867156143,21.4316029,41.9959019,
1867156157,21.4315265,41.9958234,
1867156159,21.4313963,41.9958281,
1867156161,21.4313621,41.9958499,
1867156164,21.4314738,41.9960167,
1867156166,21.4316013,41.9959353,
1867156168,21.4314290,41.9960128,
1867156170,21.4313363,41.9959448,
1867156171,21.4315178,41.9960096,
1867156172,21.4313304,41.9959116,
1867198305,21.4373314,41.9949559,
1867198308,21.4314973,41.9976658,
1867198309,21.4361490,41.9952750,
1867198319,21.4349576,41.9956087,
1867248465,21.4352550,41.9983909,
1867248474,21.4348045,41.9980889,
1867248480,21.4367030,41.9971248,
1867248484,21.4352651,41.9974983,
1867248501,21.4345630,41.9979271,
1867248504,21.4352308,41.9966646,
1867248506,21.4345762,41.9976999,
1867248509,21.4345785,41.9976416,
1867248522,21.4353548,41.9984577,
1867268154,21.4147691,41.9913922,
1867268159,21.4135793,41.9921522,
1867268180,21.4148592,41.9918655,
1867268181,21.4121980,41.9917396,
1867268183,21.4143907,41.9906414,
1867272078,21.4128116,41.9923807,
1867272083,21.4134556,41.9922255,
1867302667,21.4133514,41.9926401,
1867302671,21.4126506,41.9927363,
1867302672,21.4136158,41.9932091,
1867302674,21.4127493,41.9931420,
1867302675,21.4133846,41.9928646,
1867302676,21.4127022,41.9929731,
1867302678,21.4135689,41.9930260,
1867302689,21.4130408,41.9929233,
1867351696,21.4119697,41.9933946,
1867351697,21.4127980,41.9947266,
1867351698,21.4214246,41.9938701,
1867351699,21.4118245,41.9949044,
1867351700,21.4128090,41.9947794,
1867362594,21.4197300,41.9934375,
1869864079,21.4129521,41.9888865,
1869864080,21.4148569,41.9862929,
1869864081,21.4173894,41.9858405,
1869864082,21.4149972,41.9868918,
1869864086,21.4142561,41.9865157,
1869864087,21.4177584,41.9849573,
1869864094,21.4154676,41.9863579,
1869864098,21.4151628,41.9854279,
1869864099,21.4152802,41.9855339,
1869864101,21.4148868,41.9853836,
1869864112,21.4173043,41.9853790,
1869864114,21.4265741,41.9975426,
1869864116,21.4160068,41.9846742,
1869864120,21.4128593,41.9885958,
1869864126,21.4140221,41.9866243,
1869864127,21.4168396,41.9858824,
1869864132,21.4144006,41.9864572,
1869864135,21.4163414,41.9847255,
1869864137,21.4147790,41.9871239,
1869864138,21.4262858,41.9955745,
1869864153,21.4256446,41.9969161,
1869864161,21.4108138,41.9900821,
1869864168,21.4265854,41.9966873,
1869864169,21.4172658,41.9845141,
1869864173,21.4152001,41.9849588,
1869864177,21.4137944,41.9858626,
1869864179,21.4156527,41.9847579,
1869864181,21.4156708,41.9862666,
1869864182,21.4174797,41.9845351,
1869864185,21.4140162,41.9869203,
1869864187,21.4127346,41.9880337,
1869864191,21.4075523,41.9918969,
1869864196,21.4162986,41.9854570,
1869864208,21.4114945,41.9885385,
1869864214,21.4183381,41.9846346,
1869864220,21.4118279,41.9871504,
1869864225,21.4177696,41.9855142,
1869864228,21.4116282,41.9862607,
1869864231,21.4166831,41.9853801,
1869864232,21.4126112,41.9878143,
1869864235,21.4115061,41.9864961,
1869864238,21.4121357,41.9858886,
1869864239,21.4162616,41.9846542,
1869864242,21.4161797,41.9861166,
1869864243,21.4117754,41.9861224,
1869864246,21.4170190,41.9853679,
1869864247,21.4122141,41.9874833,
1869864251,21.4128164,41.9883486,
1869864253,21.4160611,41.9855594,
1869864254,21.4113270,41.9906868,
1869864255,21.4144207,41.9874880,
1869864257,21.4115711,41.9863891,
1869864259,21.4141307,41.9871174,
1869864277,21.4117052,41.9870003,
1869864281,21.4157977,41.9852744,
1869864284,21.4165633,41.9859880,
1869864287,21.4152544,41.9860420,
1869864291,21.4153391,41.9858953,
1869864293,21.4144751,41.9855494,
1869864299,21.4142579,41.9873836,
1869864302,21.4166326,41.9846657,
1869864306,21.4115201,41.9867113,
1869864308,21.4114765,41.9865682,
1869864313,21.4124610,41.9876509,
1869864317,21.4128554,41.9888617,
1869864319,21.4139096,41.9867444,
1869864324,21.4172738,41.9849874,
1869864326,21.4123790,41.9857328,
1869864331,21.4084670,41.9922699,
1869864335,21.4152747,41.9865217,
1869864340,21.4139643,41.9868442,
1869864344,21.4158018,41.9856723,
1869864345,21.4119840,41.9873121,
1869864353,21.4169674,41.9845607,
1869864357,21.4147346,41.9854379,
1869864359,21.4153528,41.9856572,
1869864368,21.4180330,41.9858561,
1869864370,21.4150773,41.9861716,
1869897940,21.4203697,41.9827624,
1869897941,21.4205692,41.9828028,
1869897948,21.4185165,41.9832431,
1869897951,21.4214391,41.9824571,
1869897955,21.4189823,41.9827914,
1869897967,21.4177960,41.9830918,
1869897973,21.4195484,41.9832456,
1869897974,21.4188690,41.9831294,
1869897980,21.4179971,41.9825270,
1869897985,21.4199482,41.9827798,
1869897986,21.4198084,41.9819811,
1869897993,21.4207186,41.9828349,
1869897994,21.4206789,41.9816985,
1869897996,21.4186990,41.9833499,
1869898011,21.4209181,41.9826773,
1869898012,21.4190309,41.9823992,
1869898022,21.4207543,41.9816186,
1869898025,21.4189505,41.9823534,
1869898029,21.4198764,41.9832761,
1869898031,21.4207715,41.9827568,
1869898065,21.4191503,41.9831529,
1869898071,21.4198431,41.9827877,
1869898074,21.4184777,41.9824327,
1869898079,21.4188660,41.9823405,
1869898100,21.4177396,41.9825987,
1869898103,21.4207747,41.9829148,
1869898114,21.4193487,41.9832147,
1869898124,21.4204906,41.9818888,
1869898132,21.4190143,41.9831218,
1870054335,21.4278235,41.9972427,
1870054336,21.4281490,41.9943763,
1870054339,21.4290248,41.9950200,
1870054345,21.4292769,41.9949724,
1870054346,21.4323368,41.9922164,
1870054350,21.4282458,41.9951278,
1870054352,21.4308243,41.9925623,
1870054357,21.4273062,41.9935954,
1870054359,21.4322336,41.9922639,
1870054360,21.4296320,41.9948980,
1870054361,21.4275521,41.9926533,
1870054363,21.4272232,41.9928066,
1870054367,21.4315636,41.9923632,
1870054370,21.4285880,41.9950820,
1870054371,21.4276663,41.9931750,
1870054373,21.4316893,41.9924267,
1870086960,21.4095243,41.9936534,
1870086991,21.4107334,41.9935269,
1870086997,21.4093403,41.9957090,
1870087007,21.4102433,41.9955824,
1870171910,21.4175434,41.9946410,
1870171913,21.4264153,41.9930168,
1870171926,21.4182134,41.9948157,
1870171928,21.4180245,41.9952083,
1870171930,21.4179291,41.9947097,
1870171932,21.4181695,41.9952425,
1870171934,21.4173502,41.9950395,
1870194368,21.4181801,41.9943431,
1870246681,21.4094878,41.9975709,
1870246682,21.4110412,41.9979233,
1870246687,21.4089852,41.9976327,
1870246711,21.4098644,41.9976001,
1870246715,21.4109471,41.9954893,
1870246723,21.4097229,41.9977956,
1870246726,21.4105125,41.9980284,
1874411895,21.4205023,41.9906063,
1874411898,21.4150903,41.9943789,
1874411901,21.4230855,41.9899106,
1874411904,21.4224456,41.9932676,
1874411907,21.4242641,41.9933234,
1874411917,21.4209810,41.9907259,
1874411923,21.4133438,41.9932414,
1874411928,21.4229440,41.9888414,
1874411935,21.4240177,41.9933763,
1874411938,21.4308838,41.9886846,
1874411949,21.4243190,41.9930242,
1874411951,21.4304899,41.9888613,
1874411953,21.4250792,41.9931400,
1874411954,21.4247536,41.9933537,
1874411960,21.4327557,41.9828670,
1874411966,21.4234984,41.9897074,
1874411974,21.4247175,41.9933971,
1874411977,21.4265461,41.9818399,
1874411983,21.4244484,41.9935227,
1874411984,21.4147735,41.9930840,
1874411991,21.4246459,41.9935141,
1874412006,21.4242213,41.9932040,
1874412010,21.4334451,41.9832517,
1874781707,21.4467182,41.9981957,
1874781708,21.4469123,41.9992996,
1874781725,21.4469891,41.9994717,
1874781740,21.4467313,41.9984421,
1875106660,21.4305141,41.9987590,
1875106799,21.4308017,41.9983281,
1875106872,21.4301204,41.9993885,
1875133963,21.4339706,41.9964390,
1875133968,21.4340050,41.9963736,
1875133972,21.4339054,41.9962808,
1875133975,21.4338491,41.9963218,
1875133978,21.4339654,41.9963285,
1875133980,21.4338874,41.9963712,
1875133985,21.4337941,41.9962162,
1875133986,21.4340343,41.9964167,
1875133988,21.4342436,41.9966719,
1875133995,21.4340815,41.9965071,
1875133996,21.4339342,41.9964102,
1876839820,21.4368781,41.9880877,
1876839823,21.4366113,41.9888469,
1876839824,21.4367063,41.9897062,
1876839826,21.4366596,41.9895706,
1876839828,21.4366450,41.9894049,
1876839830,21.4366613,41.9887417,
1876839832,21.4368742,41.9882927,
1876839834,21.4367311,41.9894272,
1876839835,21.4367481,41.9879757,
1876839844,21.4365824,41.9893024,
1880502637,21.4262680,41.9983847,
1901878132,21.4409756,41.9874155,
1901878160,21.4420179,41.9876245,
1901878252,21.4414171,41.9878900,
1901878273,21.4416242,41.9879683,
1901878297,21.4415152,41.9871324,
1902271094,21.4467369,41.9810030,
1902271098,21.4448230,41.9818419,
1902271129,21.4420419,41.9814250,
1902271197,21.4430063,41.9826133,
1902271278,21.4389989,41.9838161,
1902271512,21.4415029,41.9829850,
1902271524,21.4414798,41.9830916,
1902271577,21.4385869,41.9843127,
1902271592,21.4407384,41.9842666,
1902271706,21.4402549,41.9848377,
1902271811,21.4443682,41.9813863,
1902271911,21.4401253,41.9848774,
1902271915,21.4436376,41.9817196,
1902271926,21.4401894,41.9818338,
1902271940,21.4430568,41.9820089,
1902271944,21.4425112,41.9803927,
1902272005,21.4439659,41.9815735,
1902408699,21.4464172,41.9904655,
1902408700,21.4466362,41.9903395,
1902408712,21.4465272,41.9905852,Автобуска Станица Скопје
1902408724,21.4465464,41.9902487,
1902408727,21.4467471,41.9904516,
1902408729,21.4470566,41.9905283,
1902424194,21.4468524,41.9931323,
1902424196,21.4468793,41.9930520,
1902424197,21.4468655,41.9929017,
1902440700,21.4485012,41.9922578,
1902595234,21.4273605,41.9936096,
1902595239,21.4381978,41.9986804,
1924965868,21.4436924,41.9951784,
1924965870,21.4434154,41.9942958,
1924965872,21.4451332,41.9955122,
1924965893,21.4418249,41.9946673,
1924965900,21.4455109,41.9921543,
1924965904,21.4412599,41.9945678,
1924965906,21.4436347,41.9949223,
1924965907,21.4423799,41.9948152,
1924965908,21.4443269,41.9953504,
1924965912,21.4436247,41.9945300,
1924965916,21.4427381,41.9949188,
1924965920,21.4483400,41.9940645,
1924965922,21.4471019,41.9932579,
1924965924,21.4475736,41.9936481,
1924965928,21.4447358,41.9954396,
1924965930,21.4458788,41.9955337,
1924965935,21.4454309,41.9955397,
1929089483,21.4313837,41.9873780,
1929382131,21.4492725,41.9866455,
1929382134,21.4435240,41.9881730,
1929382136,21.4428694,41.9886563,
1929382138,21.4485271,41.9857525,
1929382140,21.4453497,41.9893883,
1929382143,21.4443857,41.9885335,
1929382145,21.4467598,41.9865599,
1929382147,21.4457033,41.9879210,
1929382155,21.4480977,41.9881232,
1929382160,21.4498404,41.9873144,
1929382163,21.4459945,41.9881961,
1929382167,21.4474173,41.9873517,
1929382169,21.4446045,41.9888178,
1929382172,21.4475259,41.9873831,
1931905297,21.4379859,41.9932338,
1931905340,21.4381669,41.9936672,
1995069205,21.4258781,41.9831434,
1995069206,21.4333736,41.9778777,
2004988880,21.4274533,41.9872081,
2004988888,21.4269918,41.9872598,
2005002530,21.4344905,41.9918189,Градска Болница
2005446933,21.4151918,41.9925991,
2005446934,21.4154052,41.9925720,
2005446935,21.4151240,41.9929325,
2005446936,21.4152636,41.9917656,
2005446937,21.4152535,41.9916998,
2005446939,21.4150477,41.9926151,
2005446942,21.4156254,41.9929991,
2005446945,21.4156060,41.9928835,
2005446948,21.4160592,41.9929542,
2005446951,21.4133919,41.9932716,
2005446955,21.4152535,41.9929220,
2005491485,21.4186053,41.9988703,
2005491509,21.4211779,41.9977199,
2005491512,21.4185817,41.9993202,
2005491520,21.4208011,41.9981316,
2005491539,21.4213120,41.9975564,
2005491550,21.4210483,41.9977343,
2005491577,21.4209520,41.9978516,
2005507138,21.4136581,42.0004832,
2005507145,21.4136600,42.0006196,
2005811684,21.4301105,41.9964502,
2007370710,21.4356169,41.9951958,
2008108528,21.4248624,41.9956497,
2015868772,21.4366781,41.9940580,Хотел Холидеј Ин
2015868773,21.4307730,41.9867704,Црниче Симпо
2035063387,21.4236080,41.9963372,
2035063390,21.4239700,41.9964106,
2035063391,21.4228730,41.9964504,
2054895201,21.4333725,41.9926551,
2054895213,21.4334548,41.9926546,
2054895217,21.4339236,41.9922861,
2054895219,21.4303167,41.9915367,
2054895223,21.4306342,41.9866168,
2054895225,21.4316658,41.9912475,
2054895227,21.4318530,41.9881650,
2054895233,21.4335472,41.9926416,
2054895235,21.4322915,41.9909827,
2054895241,21.4321241,41.9911515,
2054895247,21.4318027,41.9917421,
2054895248,21.4316479,41.9917688,
2054895255,21.4298078,41.9922786,
2054895256,21.4337015,41.9925899,
2054895258,21.4318888,41.9917571,
2076157907,21.4482190,41.9923908,
2076270050,21.4364676,41.9960159,
2076270053,21.4365600,41.9961949,
2076315807,21.4329717,41.9882937,
2076315816,21.4364688,41.9931173,
2076315820,21.4355837,41.9931762,
2076315825,21.4368415,41.9868048,
2076315831,21.4330434,41.9883809,
2076315833,21.4351384,41.9887495,
2076315835,21.4349904,41.9878100,
2076315842,21.4347499,41.9886237,
2076315843,21.4367529,41.9868276,
2076315847,21.4353427,41.9883964,
2076315849,21.4340257,41.9879158,
2076315851,21.4357023,41.9897671,
2076315860,21.4368801,41.9868047,
2076315862,21.4355719,41.9936625,
2076315864,21.4337103,41.9880672,
2076315866,21.4349158,41.9883089,
2076315876,21.4351523,41.9877988,
2076315877,21.4366367,41.9879457,
2076315881,21.4370020,41.9868450,
2076315885,21.4338424,41.9881980,
2076315886,21.4356785,41.9923678,
2076315887,21.4371235,41.9869391,
2076315888,21.4353249,41.9927840,
2076315893,21.4347247,41.9878529,
2076315896,21.4365611,41.9930082,
2076315900,21.4362037,41.9929966,
2076315901,21.4362914,41.9928867,
2076315902,21.4337011,41.9878434,
2076315903,21.4358603,41.9933045,
2076315905,21.4353026,41.9877239,
2076315907,21.4336253,41.9879831,
2076315908,21.4359943,41.9930892,
2076344306,21.4471700,41.9952117,
2076344310,21.4326083,41.9964100,
2076344377,21.4073480,42.0115882,
2076344429,21.3952582,42.0095604,
2076344484,21.4328055,41.9965467,
2076344501,21.4520282,41.9920490,
2076344504,21.4322238,41.9967532,
2076344519,21.4231593,42.0083970,
2076344529,21.4324268,41.9968730,
2105387370,21.4228583,41.9961020,
2151627938,21.4488968,41.9864918,
2151627939,21.4476829,41.9873910,
2151627940,21.4474609,41.9872043,
2151627941,21.4475986,41.9871052,
2284931277,21.4371666,41.9949172,
2284931278,21.4406615,41.9943650,
2284931279,21.4391139,41.9944607,
2284931281,21.4385962,41.9945385,
2284931282,21.4395430,41.9944368,
2284931283,21.4400849,41.9944727,
2318257655,21.4348398,41.9830686,
2318257658,21.4345099,41.9829725,
2318257660,21.4340928,41.9835138,
2321807729,21.4490762,41.9864088,
2321957505,21.4505740,41.9933790,
2321957506,21.4502210,41.9937555,
2321974144,21.4381722,41.9762765,
2321992043,21.4216774,41.9865681,
2321992044,21.4209184,41.9871606,
2321992045,21.4230937,41.9863032,
2321992046,21.4181274,41.9856799,
2321998269,21.4218986,41.9922994,
2321998270,21.4266444,41.9915549,
2322004597,21.4243825,41.9934868,
2322004598,21.4242158,41.9934059,
2322010674,21.4215222,41.9979017,
2322010675,21.4215257,41.9985411,
2322872457,21.4362570,41.9899039,
2322872458,21.4357963,41.9901286,
2322872459,21.4358386,41.9904065,
2322872460,21.4359556,41.9901726,
2322872461,21.4356792,41.9903624,
2322872462,21.4361023,41.9902131,
2322872463,21.4361103,41.9898634,
2322872464,21.4361899,41.9898854,
2322904799,21.4257176,41.9982393,
2322904801,21.4258174,41.9978619,
2322904802,21.4320529,41.9968881,
2322904806,21.4280343,41.9972473,
2322904809,21.4282812,41.9971731,
2322904811,21.4287231,41.9976408,
2322904812,21.4293070,41.9984997,
2322904816,21.4272263,41.9977845,
2322904818,21.4278884,41.9949997,
2322904820,21.4275672,41.9973765,
2322904821,21.4256948,41.9978494,
2322904822,21.4256415,41.9978938,
2322904823,21.4296126,41.9987335,
2322904825,21.4260256,41.9981364,
2322904829,21.4283520,41.9974669,
2322904830,21.4267681,41.9979108,
2322904834,21.4280624,41.9976815,
2322904836,21.4269684,41.9975512,
2322904838,21.4280385,41.9975924,
2322904840,21.4280263,41.9974649,
2322904842,21.4276568,41.9976600,
2322904843,21.4308498,41.9980168,
2322904845,21.4265754,41.9976526,
2322904846,21.4278546,41.9952333,
2322904848,21.4284249,41.9986715,
2322904851,21.4282667,41.9979600,
2322904852,21.4290286,41.9982220,
2322904855,21.4298343,41.9988523,
2322904861,21.4256458,41.9978350,
2322904862,21.4300707,41.9987296,
2322904863,21.4276510,41.9949393,
2322904864,21.4280065,41.9976353,
2322904865,21.4256315,41.9980323,
2323173456,21.4135506,41.9938900,
2323173457,21.4166973,41.9936420,
2323173461,21.4159441,41.9937196,
2323173463,21.4160971,41.9933193,
2323173464,21.4149239,41.9937168,
2330466468,21.4338887,41.9928926,
2330466474,21.4277864,41.9952021,
2330466476,21.4352515,41.9909282,
2330466483,21.4353642,41.9909282,
2330466485,21.4280357,41.9949632,
2330466487,21.4279509,41.9948915,
2330466489,21.4335297,41.9929446,
2330466492,21.4350128,41.9910219,
2330466495,21.4355117,41.9909282,
2330466498,21.4334683,41.9927006,
2330466501,21.4279759,41.9954845,
2330466509,21.4336534,41.9929078,
2330466512,21.4356370,41.9909529,
2330466521,21.4349046,41.9910815,
2330466523,21.4277738,41.9950738,
2330466525,21.4281575,41.9951801,
2330466527,21.4337460,41.9928946,
2330466529,21.4280307,41.9946909,
2330466531,21.4334036,41.9929946,
2330466535,21.4276949,41.9951935,
2330466541,21.4325285,41.9940663,
2330466543,21.4278829,41.9951239,
2330466546,21.4278882,41.9952918,
2330466548,21.4351174,41.9909701,
2330466554,21.4282098,41.9951388,
2332940428,21.4494561,41.9881101,
2332940432,21.4351178,41.9791509,
2332940440,21.4351062,41.9792436,
2382807446,21.4484502,41.9969561,
2384589947,21.4429782,41.9979841,
2384661751,21.4360260,41.9962504,
2384661752,21.4353523,41.9965185,
2384661756,21.4364066,41.9961315,
2384661757,21.4364208,41.9963911,
2384661758,21.4361199,41.9961263,
2384661759,21.4362287,41.9960938,
2384661760,21.4354152,41.9964999,
2384661764,21.4361179,41.9964046,
2384661765,21.4361513,41.9964202,
2384661766,21.4353274,41.9963357,
2384661767,21.4364717,41.9961944,
2384661768,21.4361877,41.9964315,
2384661770,21.4360654,41.9961684,
2384661771,21.4361535,41.9961109,
2384661772,21.4364839,41.9962195,
2384661775,21.4364642,41.9963488,
2384661780,21.4363290,41.9964316,
2384661782,21.4364447,41.9963712,
2384661785,21.4363772,41.9961163,
2384661786,21.4360258,41.9962797,
2384661790,21.4363450,41.9961046,
2384661793,21.4360451,41.9963363,
2385165836,21.4264846,41.9996162,
2385165850,21.4262769,41.9997572,
2385176814,21.4267891,41.9999468,
2385176823,21.4260569,41.9991473,
2385176838,21.4257771,41.9987663,
2386423619,21.4241257,41.9815658,
2386423620,21.4241925,41.9814424,
2386423624,21.4242169,41.9813625,
2386423689,21.4240289,41.9817454,
2386424242,21.4238374,41.9819118,
2386424449,21.4240289,41.9818183,
2386424551,21.4242470,41.9812978,
2394035034,21.4276650,41.9951565,
2394046185,21.4359606,41.9972147,
2394046197,21.4354818,41.9972941,
2394046199,21.4357744,41.9970121,
2394046205,21.4367521,41.9967397,
2395315896,21.4434126,41.9871503,
2395316674,21.4450197,41.9864091,
2395335122,21.4456280,41.9840276,
2395335123,21.4451064,41.9826649,
2395335124,21.4449664,41.9821694,
2395335125,21.4449603,41.9821932,
2395335126,21.4449540,41.9821309,
2395335127,21.4454199,41.9829284,
2395335128,21.4450153,41.9826140,
2395335130,21.4455133,41.9831460,
2395335131,21.4455368,41.9834657,
2395335132,21.4457253,41.9842830,
2395335133,21.4449354,41.9823200,
2395335134,21.4455475,41.9836236,
2395335135,21.4454687,41.9830405,
2395335136,21.4449108,41.9823717,
2395335137,21.4449506,41.9825521,
2395335138,21.4452366,41.9827985,
2395335139,21.4456705,41.9844053,
2395337434,21.4468226,41.9855689,
2395337435,21.4464875,41.9836133,
2395337437,21.4456939,41.9844518,
2395337438,21.4457270,41.9845154,
2395337440,21.4471726,41.9830909,
2395337442,21.4461903,41.9849580,
2395337444,21.4460802,41.9849319,
2395337446,21.4478784,41.9824951,
2395337448,21.4462677,41.9850143,
2395337450,21.4473416,41.9829479,
2395337452,21.4458473,41.9843013,
2395337454,21.4466623,41.9834564,
2395338167,21.4454523,41.9845595,
2395354324,21.4477406,41.9920372,
2395354327,21.4482682,41.9917256,
2395354330,21.4469556,41.9926682,
2395355549,21.4483260,41.9916900,
2395360431,21.4440160,41.9907232,
2395360433,21.4434019,41.9910772,
2395360435,21.4439755,41.9907399,
2395360437,21.4441274,41.9907734,
2395360441,21.4441987,41.9906473,
2395360442,21.4441108,41.9908153,
2395360445,21.4435166,41.9911837,
2395360451,21.4442551,41.9907006,
2395360523,21.4430628,41.9906375,
2395360524,21.4431934,41.9907567,
2395360525,21.4437134,41.9904419,
2402732439,21.4744090,41.9899156,
2402732452,21.4744265,41.9896743,
2402732453,21.4746324,41.9895902,
2402732476,21.4747030,41.9903722,
2402732479,21.4749361,41.9904999,
2402732494,21.4745070,41.9902616,
2402732524,21.4751520,41.9905862,
2402732526,21.4750353,41.9906819,
2402732533,21.4751158,41.9905567,
2402732534,21.4747847,41.9895622,
2419112940,21.4399334,41.9864266,
2419112942,21.4402088,41.9862051,
2419112944,21.4401967,41.9860767,
2419112947,21.4401561,41.9860077,
2419112949,21.4399954,41.9858017,
2419112950,21.4398920,41.9857081,
2419112951,21.4398008,41.9856451,
2419112952,21.4397050,41.9855962,
2419112953,21.4396132,41.9855795,
2419112954,21.4394653,41.9855902,
2419112955,21.4393582,41.9856186,
2419112956,21.4375565,41.9863565,
2419112957,21.4374922,41.9864921,
2419112958,21.4374600,41.9865639,
2419112959,21.4374117,41.9866795,
2419112960,21.4373971,41.9867778,
2419112961,21.4373978,41.9868480,
2419112962,21.4373230,41.9869265,
2419112963,21.4372352,41.9869569,
2419112964,21.4371104,41.9869817,
2419112965,21.4395241,41.9854791,
2419112966,21.4395561,41.9853612,
2419112967,21.4395739,41.9852561,
2419112968,21.4395667,41.9851765,
2419112969,21.4396970,41.9851060,
2419112970,21.4398510,41.9850177,
2419112971,21.4399447,41.9849636,
2419112972,21.4400590,41.9849020,
2419112973,21.4403791,41.9865343,
2419112974,21.4408798,41.9867243,
2419956584,21.4151135,41.9985104,
2458479633,21.4433089,41.9930502,
2458479641,21.4369957,41.9866920,
2458479644,21.4407874,41.9943252,
2458479651,21.4410078,41.9942701,
2458479652,21.4372745,41.9865049,
2458479662,21.4430229,41.9930358,
2458486825,21.4227909,41.9986400,
2458486828,21.4231666,41.9987104,
2458486842,21.4175222,41.9998447,
2458486844,21.4194208,41.9994559,
2458486845,21.4193679,41.9993334,
2458486849,21.4215298,41.9989040,
2458486851,21.4215811,41.9990232,
2477093016,21.4147908,41.9971064,
2477093017,21.4137131,41.9951117,
2477093018,21.4143660,41.9951138,
2497014030,21.4205503,41.9854657,
2497014032,21.4187547,41.9896540,
2497014033,21.4184430,41.9912529,
2497014034,21.4181741,41.9913073,
2497014035,21.4198797,41.9848556,
2497014036,21.4206120,41.9847686,
2497014037,21.4187810,41.9899201,
2497014038,21.4213336,41.9860779,
2497014039,21.4191507,41.9910920,
2497014041,21.4186446,41.9898690,
2497014042,21.4214187,41.9856109,
2497014043,21.4215833,41.9856374,
2497014044,21.4186600,41.9899355,
2497014045,21.4187656,41.9898536,
2497014046,21.4197871,41.9851768,
2497014047,21.4177077,41.9913669,
2497022166,21.4166435,41.9886927,
2497022167,21.4177999,41.9907471,
2497022168,21.4164963,41.9889000,
2497022169,21.4166903,41.9880633,
2497022170,21.4152320,41.9904902,
2497022171,21.4161352,41.9903583,
2497022172,21.4181302,41.9887775,
2497022173,21.4149902,41.9898298,
2497022174,21.4182900,41.9887038,
2497022175,21.4166420,41.9881055,
2497022176,21.4165982,41.9878294,
2497022177,21.4163888,41.9884535,
2497022179,21.4166105,41.9882594,
2497022180,21.4151852,41.9901971,
2497022181,21.4164927,41.9883371,
2497022182,21.4166360,41.9881501,
2497022183,21.4151590,41.9900405,
2497022184,21.4166446,41.9882214,
2497031132,21.4201415,41.9827498,
2497031135,21.4197413,41.9842027,
2497031137,21.4202234,41.9843476,
2497031139,21.4249734,41.9852365,
2497031141,21.4187476,41.9832282,
2497031143,21.4209741,41.9853183,
2497031145,21.4200315,41.9827667,
